기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20222,11320,도봉구,CS200043,건축물청소,156.0,161.0,1.2,2.0,1.2,2.0,5.0
20222,11320,도봉구,CS300018,의약품,152.0,168.0,3.6,6.0,1.8,3.0,16.0
20222,11320,도봉구,CS300019,의료기기,79.0,80.0,3.8,3.0,0.0,0.0,1.0
20222,11320,도봉구,CS300035,인테리어,121.0,121.0,3.3,4.0,1.7,2.0,0.0
20222,11320,도봉구,CS300043,전자상거래업,477.0,477.0,3.6,17.0,2.7,13.0,0.0
20222,11350,노원구,CS100002,중식음식점,156.0,184.0,2.7,5.0,3.8,7.0,28.0
20222,11350,노원구,CS200011,변리사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20222,11350,노원구,CS200018,볼링장,5.0,5.0,0.0,0.0,20.0,1.0,0.0
20222,11350,노원구,CS200033,부동산중개업,1057.0,1057.0,1.8,19.0,1.7,18.0,0.0
20222,11350,노원구,CS200034,여관,41.0,41.0,4.9,2.0,0.0,0.0,0.0
20222,11350,노원구,CS300011,일반의류,1415.0,1420.0,1.8,26.0,1.0,14.0,5.0
20222,11350,노원구,CS300026,완구,29.0,30.0,3.3,1.0,6.7,2.0,1.0
20222,11350,노원구,CS300040,재생용품 판매점,60.0,60.0,1.7,1.0,0.0,0.0,0.0
20222,11350,노원구,CS300043,전자상거래업,825.0,826.0,2.8,23.0,3.0,25.0,1.0
20222,11380,은평구,CS100003,일식음식점,139.0,161.0,5.6,9.0,6.8,11.0,22.0
20222,11380,은평구,CS200009,동물병원,41.0,42.0,0.0,0.0,0.0,0.0,1.0
20222,11380,은평구,CS200025,자동차수리,143.0,165.0,0.6,1.0,0.0,0.0,22.0
20222,11380,은평구,CS200028,미용실,1027.0,1088.0,2.3,25.0,0.9,10.0,61.0
20222,11380,은평구,CS200033,부동산중개업,1811.0,1812.0,2.2,40.0,1.9,34.0,1.0
20222,11380,은평구,CS200035,게스트하우스,29.0,29.0,6.9,2.0,0.0,0.0,0.0
20222,11380,은평구,CS300002,편의점,86.0,352.0,6.0,21.0,5.1,18.0,266.0
20222,11380,은평구,CS300012,한복점,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20222,11380,은평구,CS300017,시계및귀금속,106.0,109.0,0.9,1.0,0.9,1.0,3.0
20222,11380,은평구,CS300041,예술품,34.0,34.0,5.9,2.0,2.9,1.0,0.0
20222,11410,서대문구,CS200001,일반교습학원,572.0,628.0,3.3,21.0,2.1,13.0,56.0
20222,11410,서대문구,CS200030,피부관리실,148.0,149.0,9.4,14.0,0.7,1.0,1.0
20222,11410,서대문구,CS200046,의류임대,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20222,11410,서대문구,CS300003,컴퓨터및주변장치판매,114.0,114.0,0.0,0.0,0.9,1.0,0.0
20222,11410,서대문구,CS300007,육류판매,142.0,143.0,4.2,6.0,2.1,3.0,1.0
20222,11410,서대문구,CS300025,자전거 및 기타운송장비,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20222,11410,서대문구,CS300027,섬유제품,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20222,11440,마포구,CS100007,치킨전문점,107.0,314.0,1.6,5.0,3.5,11.0,207.0
20222,11440,마포구,CS100010,커피-음료,1965.0,2330.0,6.9,161.0,3.5,82.0,365.0
20222,11440,마포구,CS200022,복권방,28.0,28.0,3.6,1.0,0.0,0.0,0.0
20222,11440,마포구,CS200044,여행사,772.0,772.0,1.9,15.0,0.8,6.0,0.0
20222,11440,마포구,CS300001,슈퍼마켓,311.0,469.0,1.9,9.0,2.1,10.0,158.0
20222,11440,마포구,CS300036,조명용품,288.0,288.0,0.7,2.0,0.0,0.0,0.0
20222,11440,마포구,CS300039,모터사이클및부품,31.0,31.0,6.5,2.0,0.0,0.0,0.0
20222,11440,마포구,CS300042,주유소,21.0,21.0,4.8,1.0,0.0,0.0,0.0
20222,11470,양천구,CS300040,재생용품 판매점,51.0,51.0,0.0,0.0,0.0,0.0,0.0
20222,11470,양천구,CS300041,예술품,19.0,19.0,5.3,1.0,5.3,1.0,0.0
20222,11470,양천구,CS300042,주유소,49.0,49.0,0.0,0.0,2.0,1.0,0.0
20222,11500,강서구,CS100004,양식음식점,209.0,266.0,6.0,16.0,3.0,8.0,57.0
20222,11500,강서구,CS200001,일반교습학원,1122.0,1260.0,3.5,44.0,1.9,24.0,138.0
20222,11500,강서구,CS200019,PC방,83.0,98.0,4.1,4.0,0.0,0.0,15.0
20222,11500,강서구,CS200027,모터사이클수리,20.0,20.0,0.0,0.0,10.0,2.0,0.0
20222,11500,강서구,CS200036,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20222,11500,강서구,CS200038,독서실,133.0,169.0,5.9,10.0,4.1,7.0,36.0
20222,11500,강서구,CS300040,재생용품 판매점,87.0,87.0,1.1,1.0,0.0,0.0,0.0
20222,11530,구로구,CS100005,제과점,138.0,211.0,3.3,7.0,3.3,7.0,73.0
20222,11530,구로구,CS100008,분식전문점,353.0,491.0,4.9,24.0,3.1,15.0,138.0
20222,11530,구로구,CS200016,당구장,145.0,147.0,2.7,4.0,4.1,6.0,2.0
20222,11530,구로구,CS200020,전자게임장,17.0,19.0,0.0,0.0,0.0,0.0,2.0
20222,11530,구로구,CS200034,여관,151.0,152.0,1.3,2.0,2.0,3.0,1.0
20222,11530,구로구,CS200035,게스트하우스,8.0,8.0,0.0,0.0,12.5,1.0,0.0
20222,11530,구로구,CS300009,청과상,256.0,256.0,3.9,10.0,2.7,7.0,0.0
20222,11530,구로구,CS300015,가방,106.0,106.0,1.9,2.0,0.9,1.0,0.0
20222,11530,구로구,CS300016,안경,59.0,90.0,1.1,1.0,0.0,0.0,31.0
20222,11530,구로구,CS300030,중고가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20222,11530,구로구,CS300031,가구,146.0,146.0,3.4,5.0,0.0,0.0,0.0
20222,11530,구로구,CS300037,중고차판매,12.0,12.0,8.3,1.0,0.0,0.0,0.0
20222,11545,금천구,CS100004,양식음식점,65.0,96.0,1.0,1.0,2.1,2.0,31.0
20222,11545,금천구,CS200012,법무사사무소,39.0,39.0,2.6,1.0,0.0,0.0,0.0
20222,11545,금천구,CS200015,세무사사무소,317.0,317.0,1.6,5.0,1.3,4.0,0.0
20222,11545,금천구,CS200026,자동차미용,53.0,58.0,3.4,2.0,1.7,1.0,5.0
20222,11545,금천구,CS200027,모터사이클수리,20.0,21.0,0.0,0.0,0.0,0.0,1.0
20222,11545,금천구,CS200035,게스트하우스,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20222,11545,금천구,CS200040,녹음실,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20222,11545,금천구,CS300011,일반의류,1746.0,1748.0,1.6,28.0,1.4,24.0,2.0
20222,11545,금천구,CS300015,가방,88.0,89.0,2.2,2.0,1.1,1.0,1.0
20222,11545,금천구,CS300026,완구,27.0,28.0,7.1,2.0,0.0,0.0,1.0
20222,11545,금천구,CS300028,화초,73.0,73.0,2.7,2.0,1.4,1.0,0.0
20222,11545,금천구,CS300040,재생용품 판매점,59.0,59.0,0.0,0.0,1.7,1.0,0.0
20222,11560,영등포구,CS100005,제과점,193.0,289.0,3.8,11.0,2.8,8.0,96.0
20222,11560,영등포구,CS200003,예술학원,364.0,387.0,1.8,7.0,1.0,4.0,23.0
20222,11560,영등포구,CS200005,스포츠 강습,316.0,328.0,6.4,21.0,1.8,6.0,12.0
20222,11560,영등포구,CS200009,동물병원,36.0,36.0,0.0,0.0,2.8,1.0,0.0
20222,11560,영등포구,CS200021,기타오락장,102.0,111.0,5.4,6.0,8.1,9.0,9.0
20222,11560,영등포구,CS200027,모터사이클수리,34.0,34.0,2.9,1.0,0.0,0.0,0.0
20222,11560,영등포구,CS200045,비디오/서적임대,7.0,8.0,12.5,1.0,0.0,0.0,1.0
20222,11560,영등포구,CS300009,청과상,568.0,569.0,1.9,11.0,1.9,11.0,1.0
20222,11560,영등포구,CS300011,일반의류,1652.0,1661.0,1.2,20.0,1.3,21.0,9.0
20222,11560,영등포구,CS300020,서적,202.0,204.0,0.5,1.0,0.5,1.0,2.0
20222,11560,영등포구,CS300031,가구,107.0,107.0,0.9,1.0,0.0,0.0,0.0
20222,11590,동작구,CS100005,제과점,165.0,227.0,3.1,7.0,1.3,3.0,62.0
20222,11590,동작구,CS100010,커피-음료,570.0,758.0,7.7,58.0,3.3,25.0,188.0
20222,11590,동작구,CS200021,기타오락장,46.0,51.0,2.0,1.0,3.9,2.0,5.0
20222,11590,동작구,CS200023,통신기기수리,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20222,11590,동작구,CS200025,자동차수리,89.0,102.0,0.0,0.0,1.0,1.0,13.0
20222,11590,동작구,CS200028,미용실,673.0,732.0,1.2,9.0,1.2,9.0,59.0
20222,11590,동작구,CS200030,피부관리실,187.0,191.0,5.8,11.0,1.0,2.0,4.0
20222,11590,동작구,CS200034,여관,48.0,48.0,10.4,5.0,0.0,0.0,0.0
20222,11590,동작구,CS200044,여행사,61.0,61.0,0.0,0.0,1.6,1.0,0.0
20222,11590,동작구,CS300022,화장품,242.0,267.0,0.7,2.0,1.5,4.0,25.0
20222,11590,동작구,CS300029,애완동물,37.0,37.0,8.1,3.0,0.0,0.0,0.0
20222,11590,동작구,CS300032,가전제품,52.0,52.0,0.0,0.0,3.8,2.0,0.0
20222,11590,동작구,CS300043,전자상거래업,678.0,678.0,5.0,34.0,3.7,25.0,0.0
20222,11620,관악구,CS100001,한식음식점,2099.0,2435.0,3.7,89.0,2.8,67.0,336.0
20222,11620,관악구,CS100010,커피-음료,709.0,927.0,5.9,55.0,3.5,32.0,218.0
20222,11620,관악구,CS200004,컴퓨터학원,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20222,11620,관악구,CS200005,스포츠 강습,298.0,313.0,3.8,12.0,1.9,6.0,15.0
20222,11620,관악구,CS200014,회계사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20222,11620,관악구,CS200021,기타오락장,62.0,68.0,2.9,2.0,8.8,6.0,6.0
20222,11620,관악구,CS200022,복권방,60.0,60.0,0.0,0.0,1.7,1.0,0.0
20222,11620,관악구,CS200024,스포츠클럽,176.0,186.0,6.5,12.0,1.1,2.0,10.0
20222,11620,관악구,CS200033,부동산중개업,1826.0,1832.0,2.2,40.0,1.1,20.0,6.0
20222,11620,관악구,CS200046,의류임대,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20222,11620,관악구,CS300002,편의점,82.0,396.0,4.0,16.0,4.5,18.0,314.0
20222,11620,관악구,CS300006,미곡판매,73.0,73.0,0.0,0.0,0.0,0.0,0.0
20222,11620,관악구,CS300040,재생용품 판매점,51.0,51.0,0.0,0.0,2.0,1.0,0.0
20222,11650,서초구,CS100005,제과점,285.0,412.0,2.2,9.0,1.0,4.0,127.0
20222,11650,서초구,CS100008,분식전문점,413.0,596.0,2.2,13.0,2.9,17.0,183.0
20222,11650,서초구,CS200011,변리사사무소,187.0,187.0,0.5,1.0,1.6,3.0,0.0
20222,11650,서초구,CS200016,당구장,211.0,220.0,1.4,3.0,1.4,3.0,9.0
20222,11650,서초구,CS200022,복권방,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20222,11650,서초구,CS200034,여관,58.0,59.0,5.1,3.0,3.4,2.0,1.0
20222,11650,서초구,CS200040,녹음실,120.0,120.0,0.8,1.0,0.0,0.0,0.0
20222,11650,서초구,CS300016,안경,110.0,135.0,2.2,3.0,1.5,2.0,25.0
20222,11650,서초구,CS300043,전자상거래업,1249.0,1250.0,4.6,57.0,3.2,40.0,1.0
20222,11680,강남구,CS100007,치킨전문점,138.0,387.0,3.9,15.0,2.6,10.0,249.0
20222,11680,강남구,CS100008,분식전문점,706.0,945.0,3.7,35.0,2.8,26.0,239.0
20222,11680,강남구,CS200002,외국어학원,369.0,378.0,1.6,6.0,1.1,4.0,9.0
20222,11680,강남구,CS200014,회계사사무소,252.0,252.0,1.2,3.0,1.2,3.0,0.0
20222,11680,강남구,CS200017,골프연습장,266.0,281.0,3.6,10.0,2.1,6.0,15.0
20222,11680,강남구,CS200026,자동차미용,120.0,124.0,3.2,4.0,1.6,2.0,4.0
20222,11680,강남구,CS200027,모터사이클수리,26.0,26.0,3.8,1.0,3.8,1.0,0.0
20222,11680,강남구,CS200028,미용실,1528.0,1664.0,2.8,46.0,1.9,31.0,136.0
20222,11680,강남구,CS200032,가전제품수리,112.0,112.0,2.7,3.0,4.5,5.0,0.0
20222,11680,강남구,CS200037,노래방,263.0,271.0,3.3,9.0,4.1,11.0,8.0
20222,11680,강남구,CS300011,일반의류,3756.0,3766.0,2.5,95.0,1.3,50.0,10.0
20222,11680,강남구,CS300024,운동/경기용품,474.0,474.0,1.9,9.0,0.4,2.0,0.0
20222,11680,강남구,CS300025,자전거 및 기타운송장비,53.0,53.0,0.0,0.0,0.0,0.0,0.0
20222,11680,강남구,CS300039,모터사이클및부품,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20222,11680,강남구,CS300041,예술품,291.0,291.0,5.8,17.0,0.7,2.0,0.0
20222,11710,송파구,CS200022,복권방,53.0,53.0,0.0,0.0,0.0,0.0,0.0
20222,11710,송파구,CS200028,미용실,1238.0,1357.0,1.8,25.0,0.7,9.0,119.0
20222,11710,송파구,CS200037,노래방,497.0,505.0,4.6,23.0,2.0,10.0,8.0
20222,11710,송파구,CS200041,사진관,286.0,290.0,4.5,13.0,1.0,3.0,4.0
20222,11710,송파구,CS200042,통번역서비스,175.0,175.0,1.7,3.0,2.3,4.0,0.0
20222,11710,송파구,CS300006,미곡판매,213.0,213.0,0.5,1.0,0.5,1.0,0.0
20222,11710,송파구,CS300013,유아의류,106.0,123.0,4.1,5.0,0.8,1.0,17.0
20222,11710,송파구,CS300025,자전거 및 기타운송장비,74.0,74.0,0.0,0.0,0.0,0.0,0.0
20222,11710,송파구,CS300026,완구,47.0,47.0,2.1,1.0,0.0,0.0,0.0
20222,11710,송파구,CS300036,조명용품,621.0,621.0,0.8,5.0,0.5,3.0,0.0
20222,11740,강동구,CS100007,치킨전문점,126.0,329.0,4.9,16.0,4.6,15.0,203.0
20222,11740,강동구,CS200003,예술학원,439.0,467.0,3.4,16.0,2.4,11.0,28.0
20222,11740,강동구,CS200004,컴퓨터학원,14.0,14.0,7.1,1.0,7.1,1.0,0.0
20222,11740,강동구,CS200009,동물병원,51.0,51.0,2.0,1.0,3.9,2.0,0.0
20222,11740,강동구,CS200015,세무사사무소,123.0,123.0,1.6,2.0,0.0,0.0,0.0
20222,11740,강동구,CS200025,자동차수리,219.0,244.0,1.2,3.0,0.8,2.0,25.0
20222,11740,강동구,CS200041,사진관,154.0,155.0,6.5,10.0,1.3,2.0,1.0
20222,11740,강동구,CS300001,슈퍼마켓,355.0,472.0,2.3,11.0,3.2,15.0,117.0
20222,11740,강동구,CS300024,운동/경기용품,161.0,161.0,5.0,8.0,1.9,3.0,0.0
20222,11740,강동구,CS300030,중고가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20222,11740,강동구,CS300033,철물점,112.0,112.0,1.8,2.0,1.8,2.0,0.0
20222,11110,종로구,CS200015,세무사사무소,232.0,232.0,0.9,2.0,0.9,2.0,0.0
20222,11110,종로구,CS200019,PC방,32.0,36.0,2.8,1.0,5.6,2.0,4.0
20222,11110,종로구,CS200003,예술학원,157.0,163.0,3.7,6.0,1.2,2.0,6.0
20222,11110,종로구,CS200042,통번역서비스,120.0,120.0,0.0,0.0,2.5,3.0,0.0
20222,11110,종로구,CS300003,컴퓨터및주변장치판매,117.0,117.0,0.9,1.0,0.0,0.0,0.0
20222,11110,종로구,CS300009,청과상,115.0,116.0,1.7,2.0,0.0,0.0,1.0
20222,11110,종로구,CS300014,신발,817.0,818.0,1.3,11.0,1.2,10.0,1.0
20222,11110,종로구,CS300030,중고가구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20222,11110,종로구,CS300039,모터사이클및부품,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20222,11140,중구,CS100004,양식음식점,352.0,395.0,4.1,16.0,2.0,8.0,43.0
20222,11140,중구,CS200002,외국어학원,35.0,35.0,2.9,1.0,0.0,0.0,0.0
20222,11140,중구,CS200019,PC방,25.0,27.0,7.4,2.0,3.7,1.0,2.0
20222,11140,중구,CS200020,전자게임장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20222,11140,중구,CS200026,자동차미용,26.0,28.0,7.1,2.0,0.0,0.0,2.0
20222,11140,중구,CS200032,가전제품수리,57.0,57.0,0.0,0.0,0.0,0.0,0.0
20222,11140,중구,CS300001,슈퍼마켓,525.0,638.0,0.9,6.0,1.9,12.0,113.0
20222,11140,중구,CS300004,핸드폰,233.0,235.0,1.7,4.0,2.1,5.0,2.0
20222,11140,중구,CS300006,미곡판매,178.0,178.0,0.6,1.0,0.6,1.0,0.0
20222,11140,중구,CS300017,시계및귀금속,389.0,393.0,0.3,1.0,0.8,3.0,4.0
20222,11140,중구,CS300023,미용재료,95.0,95.0,3.2,3.0,0.0,0.0,0.0
20222,11140,중구,CS300026,완구,51.0,51.0,0.0,0.0,0.0,0.0,0.0
20222,11140,중구,CS300031,가구,304.0,304.0,0.3,1.0,0.7,2.0,0.0
20222,11140,중구,CS300040,재생용품 판매점,43.0,43.0,0.0,0.0,2.3,1.0,0.0
20222,11140,중구,CS300042,주유소,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20222,11170,용산구,CS100009,호프-간이주점,674.0,713.0,4.2,30.0,2.8,20.0,39.0
20222,11170,용산구,CS200001,일반교습학원,249.0,285.0,5.3,15.0,1.4,4.0,36.0
20222,11170,용산구,CS200004,컴퓨터학원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20222,11170,용산구,CS200011,변리사사무소,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20222,11170,용산구,CS200019,PC방,24.0,24.0,0.0,0.0,8.3,2.0,0.0
20222,11170,용산구,CS200026,자동차미용,28.0,31.0,3.2,1.0,3.2,1.0,3.0
20222,11170,용산구,CS300004,핸드폰,236.0,236.0,1.7,4.0,1.3,3.0,0.0
20222,11170,용산구,CS300007,육류판매,105.0,105.0,3.8,4.0,3.8,4.0,0.0
20222,11170,용산구,CS300012,한복점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20222,11170,용산구,CS300031,가구,129.0,130.0,5.4,7.0,1.5,2.0,1.0
20222,11200,성동구,CS200028,미용실,522.0,581.0,3.4,20.0,1.9,11.0,59.0
20222,11200,성동구,CS200040,녹음실,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20222,11200,성동구,CS200044,여행사,104.0,104.0,0.0,0.0,0.0,0.0,0.0
20222,11200,성동구,CS300001,슈퍼마켓,263.0,345.0,2.3,8.0,2.3,8.0,82.0
20222,11200,성동구,CS300007,육류판매,1843.0,1844.0,1.2,22.0,1.0,19.0,1.0
20222,11200,성동구,CS300011,일반의류,1085.0,1085.0,2.8,30.0,1.5,16.0,0.0
20222,11200,성동구,CS300029,애완동물,68.0,73.0,2.7,2.0,0.0,0.0,5.0
20222,11215,광진구,CS100005,제과점,207.0,274.0,3.6,10.0,4.0,11.0,67.0
20222,11215,광진구,CS200004,컴퓨터학원,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20222,11215,광진구,CS200010,변호사사무소,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20222,11290,성북구,CS100004,양식음식점,197.0,230.0,3.9,9.0,1.7,4.0,33.0
20222,11215,광진구,CS200034,여관,84.0,85.0,2.4,2.0,1.2,1.0,1.0
20222,11215,광진구,CS300009,청과상,188.0,190.0,3.2,6.0,2.1,4.0,2.0
20222,11215,광진구,CS300014,신발,139.0,140.0,1.4,2.0,0.7,1.0,1.0
20222,11215,광진구,CS300017,시계및귀금속,111.0,112.0,1.8,2.0,0.9,1.0,1.0
20222,11215,광진구,CS300026,완구,36.0,36.0,0.0,0.0,2.8,1.0,0.0
20222,11230,동대문구,CS100001,한식음식점,2034.0,2276.0,3.1,70.0,2.1,47.0,242.0
20222,11230,동대문구,CS100008,분식전문점,330.0,432.0,2.8,12.0,2.5,11.0,102.0
20222,11230,동대문구,CS100009,호프-간이주점,523.0,565.0,3.0,17.0,2.8,16.0,42.0
20222,11230,동대문구,CS200024,스포츠클럽,136.0,140.0,4.3,6.0,0.0,0.0,4.0
20222,11230,동대문구,CS200030,피부관리실,171.0,175.0,7.4,13.0,2.3,4.0,4.0
20222,11230,동대문구,CS200033,부동산중개업,1312.0,1315.0,3.3,43.0,1.5,20.0,3.0
20222,11260,중랑구,CS300013,유아의류,42.0,44.0,2.3,1.0,0.0,0.0,2.0
20222,11230,동대문구,CS200036,고시원,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20222,11230,동대문구,CS300006,미곡판매,134.0,134.0,0.7,1.0,1.5,2.0,0.0
20222,11230,동대문구,CS300012,한복점,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20222,11230,동대문구,CS300021,문구,125.0,138.0,0.7,1.0,0.0,0.0,13.0
20222,11230,동대문구,CS300022,화장품,292.0,309.0,1.3,4.0,3.6,11.0,17.0
20222,11230,동대문구,CS300029,애완동물,50.0,56.0,10.7,6.0,3.6,2.0,6.0
20222,11260,중랑구,CS200007,치과의원,163.0,163.0,0.6,1.0,0.6,1.0,0.0
20222,11260,중랑구,CS200010,변호사사무소,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20222,11260,중랑구,CS200031,세탁소,224.0,253.0,0.8,2.0,2.8,7.0,29.0
20222,11260,중랑구,CS200028,미용실,834.0,881.0,2.3,20.0,1.4,12.0,47.0
20222,11260,중랑구,CS200035,게스트하우스,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20222,11260,중랑구,CS300001,슈퍼마켓,334.0,447.0,0.9,4.0,0.9,4.0,113.0
20222,11260,중랑구,CS300029,애완동물,75.0,79.0,3.8,3.0,2.5,2.0,4.0
20222,11230,동대문구,CS300005,주류도매,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20222,11260,중랑구,CS300033,철물점,95.0,95.0,1.1,1.0,0.0,0.0,0.0
20222,11260,중랑구,CS300037,중고차판매,11.0,11.0,9.1,1.0,0.0,0.0,0.0
20222,11260,중랑구,CS300039,모터사이클및부품,32.0,32.0,0.0,0.0,3.1,1.0,0.0
20222,11290,성북구,CS100006,패스트푸드점,104.0,234.0,3.4,8.0,3.4,8.0,130.0
20222,11290,성북구,CS100010,커피-음료,711.0,907.0,5.1,46.0,2.3,21.0,196.0
20222,11290,성북구,CS200009,동물병원,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20222,11290,성북구,CS200012,법무사사무소,18.0,18.0,5.6,1.0,5.6,1.0,0.0
20222,11290,성북구,CS200029,네일숍,168.0,172.0,5.8,10.0,1.2,2.0,4.0
20222,11290,성북구,CS200037,노래방,147.0,151.0,0.7,1.0,2.0,3.0,4.0
20222,11290,성북구,CS300014,신발,122.0,126.0,3.2,4.0,0.8,1.0,4.0
20222,11305,강북구,CS200015,세무사사무소,73.0,73.0,1.4,1.0,0.0,0.0,0.0
20222,11305,강북구,CS200038,독서실,46.0,59.0,1.7,1.0,3.4,2.0,13.0
20222,11305,강북구,CS200039,DVD방,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20222,11260,중랑구,CS100007,치킨전문점,113.0,270.0,4.1,11.0,3.7,10.0,157.0
20222,11305,강북구,CS300007,육류판매,201.0,201.0,4.5,9.0,4.0,8.0,0.0
20222,11305,강북구,CS300030,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20222,11305,강북구,CS300033,철물점,63.0,63.0,0.0,0.0,0.0,0.0,0.0
20222,11320,도봉구,CS200006,일반의원,175.0,175.0,2.3,4.0,1.1,2.0,0.0
20222,11320,도봉구,CS200013,기타법무서비스,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20222,11320,도봉구,CS200016,당구장,116.0,116.0,6.9,8.0,4.3,5.0,0.0
20222,11320,도봉구,CS200030,피부관리실,133.0,137.0,5.8,8.0,2.2,3.0,4.0
20222,11320,도봉구,CS200032,가전제품수리,140.0,140.0,2.9,4.0,2.1,3.0,0.0
20222,11320,도봉구,CS200047,가정용품임대,20.0,20.0,0.0,0.0,5.0,1.0,0.0
20222,11320,도봉구,CS300017,시계및귀금속,49.0,49.0,2.0,1.0,0.0,0.0,0.0
20222,11350,노원구,CS100003,일식음식점,142.0,180.0,3.3,6.0,2.2,4.0,38.0
20222,11350,노원구,CS200020,전자게임장,11.0,12.0,0.0,0.0,0.0,0.0,1.0
20222,11350,노원구,CS200024,스포츠클럽,143.0,156.0,3.8,6.0,0.6,1.0,13.0
20222,11350,노원구,CS200030,피부관리실,259.0,265.0,3.8,10.0,0.4,1.0,6.0
20222,11350,노원구,CS300004,핸드폰,310.0,310.0,2.3,7.0,2.3,7.0,0.0
20222,11350,노원구,CS300019,의료기기,122.0,124.0,2.4,3.0,1.6,2.0,2.0
20222,11350,노원구,CS300025,자전거 및 기타운송장비,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20222,11380,은평구,CS200017,골프연습장,44.0,45.0,4.4,2.0,0.0,0.0,1.0
20222,11380,은평구,CS200026,자동차미용,59.0,66.0,3.0,2.0,1.5,1.0,7.0
20222,11380,은평구,CS200037,노래방,239.0,243.0,3.3,8.0,1.2,3.0,4.0
20222,11380,은평구,CS300006,미곡판매,70.0,70.0,1.4,1.0,1.4,1.0,0.0
20222,11410,서대문구,CS100001,한식음식점,1439.0,1646.0,2.9,48.0,2.0,33.0,207.0
20222,11230,동대문구,CS200023,통신기기수리,11.0,11.0,0.0,0.0,0.0,0.0,0.0
20222,11410,서대문구,CS100006,패스트푸드점,103.0,252.0,3.6,9.0,2.4,6.0,149.0
20222,11410,서대문구,CS200031,세탁소,157.0,186.0,1.6,3.0,1.6,3.0,29.0
20222,11410,서대문구,CS200033,부동산중개업,1100.0,1101.0,3.4,37.0,1.6,18.0,1.0
20222,11410,서대문구,CS200036,고시원,27.0,27.0,0.0,0.0,3.7,1.0,0.0
20222,11410,서대문구,CS200038,독서실,78.0,110.0,0.9,1.0,3.6,4.0,32.0
20222,11410,서대문구,CS300004,핸드폰,157.0,158.0,1.3,2.0,1.9,3.0,1.0
20222,11410,서대문구,CS300016,안경,50.0,76.0,0.0,0.0,1.3,1.0,26.0
20222,11410,서대문구,CS300021,문구,107.0,122.0,3.3,4.0,0.8,1.0,15.0
20222,11410,서대문구,CS300024,운동/경기용품,52.0,52.0,0.0,0.0,1.9,1.0,0.0
20222,11440,마포구,CS100009,호프-간이주점,1265.0,1398.0,4.2,59.0,2.9,40.0,133.0
20222,11440,마포구,CS200015,세무사사무소,303.0,303.0,0.7,2.0,0.0,0.0,0.0
20222,11215,광진구,CS200013,기타법무서비스,48.0,48.0,2.1,1.0,2.1,1.0,0.0
20222,11440,마포구,CS200024,스포츠클럽,193.0,199.0,4.5,9.0,0.0,0.0,6.0
20222,11440,마포구,CS200025,자동차수리,119.0,136.0,1.5,2.0,0.7,1.0,17.0
20222,11440,마포구,CS200029,네일숍,340.0,344.0,6.1,21.0,1.5,5.0,4.0
20222,11440,마포구,CS200034,여관,89.0,90.0,2.2,2.0,6.7,6.0,1.0
20222,11440,마포구,CS300002,편의점,126.0,474.0,2.3,11.0,1.3,6.0,348.0
20222,11440,마포구,CS300004,핸드폰,278.0,279.0,2.2,6.0,1.1,3.0,1.0
20222,11440,마포구,CS300011,일반의류,1351.0,1356.0,2.2,30.0,2.2,30.0,5.0
